R‚fD‚tailCommande;R‚fCommande;R‚fProduit;Quantit‚;PrixUnitaire;Remise;FORFAIT;PrixUnitaire?;PrixUnitaireht;TVA
2057;2108;125;1;1.237,00;0;TRUE;0,00;1.237,00;0,140000001
2058;2118;2;1;6.000,00;0;TRUE;0,00;6.000,00;0,140000001
2059;2119;2;1;6.000,00;0;TRUE;0,00;6.000,00;0,140000001
2060;2120;161;1;4.000,00;0;TRUE;0,00;3.508,77;0,140000001
2061;2121;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2062;2122;223;1;34.000,00;0;TRUE;0,00;34.000,00;0,140000001
2063;2121;125;1;1.237,00;0;TRUE;0,00;1.237,00;0,140000001
2064;2117;125;1;1.237,00;0;TRUE;0,00;1.237,00;0,140000001
2065;2123;21;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2066;2124;208;1;44.000,00;0;TRUE;0,00;44.000,00;0
2067;2124;125;1;1.237,00;0;TRUE;0,00;1.237,00;0,140000001
2068;2125;35;1;8.500,00;0;TRUE;0,00;8.500,00;0,140000001
2069;2126;2;1;8.000,00;0;TRUE;0,00;8.000,00;0
2071;2127;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2073;2128;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2074;2129;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2076;2130;218;1;34.000,00;0;TRUE;0,00;34.000,00;0,140000001
2077;2131;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2078;2132;2;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
2079;2133;2;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
2080;2134;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2081;2135;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2082;2136;192;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2083;2137;141;1;20.000,00;0;TRUE;0,00;20.000,00;0,140000001
2084;2138;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2085;2139;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2086;2140;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2087;2141;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2088;2142;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2089;2143;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2090;2144;161;1;4.000,00;0;TRUE;0,00;3.508,77;0,140000001
2091;2146;161;1;4.000,00;0;TRUE;0,00;3.508,77;0,140000001
2092;2147;187;1;0,00;0;TRUE;2.300,00;0,00;0,140000001
2093;2148;224;32;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2094;2150;224;32;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2095;2151;224;35;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2096;2152;224;37;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2097;2153;224;36;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2098;2154;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2099;2155;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2100;2156;29;1;9.000,00;0;TRUE;0,00;9.000,00;0,140000001
2101;2157;29;1;9.000,00;0;TRUE;0,00;9.000,00;0,140000001
2102;2158;204;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2103;2159;2;1;6.000,00;0;TRUE;0,00;6.000,00;0,140000001
2104;2160;2;1;6.000,00;0;TRUE;0,00;6.000,00;0,140000001
2105;2161;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2106;2162;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2107;2163;21;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
2108;2164;88;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2109;2165;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2110;2166;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2111;2167;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2112;2168;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2113;2169;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2114;2170;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2115;2171;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2116;2172;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2117;2173;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2118;2174;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2119;2175;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2120;2176;224;24;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2121;2177;224;26;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2122;2178;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2123;2179;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2124;2180;3;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
2125;2181;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2126;2182;221;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
2127;2183;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2128;2184;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2129;2186;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2130;2187;193;1;47.000,00;0;TRUE;0,00;47.000,00;0,140000001
2131;2188;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2132;2189;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2133;2190;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2135;2191;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2136;2192;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2137;2193;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2138;2194;226;1;65.000,00;0;TRUE;0,00;65.000,00;0,140000001
2139;2195;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2140;2196;208;1;47.000,00;0;TRUE;0,00;47.000,00;0,140000001
2141;2197;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2142;2198;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2143;2199;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2144;2200;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2145;2201;193;1;47.000,00;0;TRUE;0,00;47.000,00;0,140000001
2146;2202;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2147;2203;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2148;2204;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2149;2206;228;1;9.000,00;0;TRUE;0,00;9.000,00;0,140000001
2150;2207;35;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2151;2208;193;1;47.000,00;0;TRUE;0,00;47.000,00;0,140000001
2152;2209;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2153;2210;217;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2154;2211;41;1;30.000,00;0;TRUE;0,00;30.000,00;0,140000001
2155;2212;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2156;2213;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2157;2214;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2158;2215;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2159;2216;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2160;2217;193;1;47.000,00;0;TRUE;0,00;47.000,00;0
2161;2218;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2162;2219;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2163;2220;141;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
2164;2221;193;1;47.000,00;0;TRUE;0,00;47.000,00;0
2165;2222;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2166;2223;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2167;2224;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2168;2225;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2169;2226;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2170;2227;28;1;9.000,00;0;TRUE;0,00;9.000,00;0,140000001
2171;2228;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2172;2229;3;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
2173;2230;3;1;1.000,00;0;TRUE;0,00;1.000,00;0,140000001
2174;2231;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2175;2232;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2176;2233;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2177;2234;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2178;2235;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2179;2236;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2180;2237;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2181;2238;41;1;47.000,00;0;TRUE;0,00;47.000,00;0
2182;2239;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2183;2240;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2184;2241;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2185;2242;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2186;2243;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2187;2244;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2188;2245;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2189;2246;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2190;2247;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2191;2248;2;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
2192;2249;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2193;2250;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2194;2251;208;1;47.000,00;0;TRUE;0,00;47.000,00;0
2195;2252;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2196;2253;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2197;2254;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2198;2255;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2199;2256;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2200;2257;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2201;2252;125;1;0,00;0;TRUE;70,00;0,00;0,140000001
2202;2258;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2203;2259;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2204;2260;224;14;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2205;2261;224;14;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2206;2264;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2207;2265;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2208;2266;3;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
2209;2267;3;1;1.000,00;0;TRUE;0,00;1.000,00;0,140000001
2210;2268;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2211;2269;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2212;2270;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2213;2271;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2214;2272;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2215;2273;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2216;2274;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2217;2275;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2218;2276;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2219;2277;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2220;2278;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2221;2279;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2222;2280;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2223;2281;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2224;2282;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2225;2283;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2226;2284;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2227;2285;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2228;2286;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2229;2287;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2230;2288;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2231;2289;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2232;2290;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2233;2291;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2234;2293;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2235;2294;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2236;2295;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2237;2296;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2238;2297;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2239;2298;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2240;2299;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2241;2300;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2242;2301;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2243;2302;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2244;2306;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2245;2307;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2246;2308;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2247;2309;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2248;2310;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2249;2311;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2250;2312;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2251;2313;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2252;2314;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2253;2315;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2254;2316;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2255;2318;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2256;2319;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2257;2321;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2258;2322;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2259;2323;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2260;2324;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2261;2325;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2262;2326;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2263;2327;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2264;2328;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2265;2329;41;1;0,00;0;TRUE;2.800,00;0,00;0
2266;2330;3;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2267;2331;3;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2268;2332;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2269;2333;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2270;2334;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2271;2335;35;1;8.000,00;0;TRUE;;8.000,00;0,140000001
2272;2336;35;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2273;2337;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2274;2338;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2275;2339;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2276;2340;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2277;2341;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
2278;2342;41;1;0,00;0;TRUE;2.800,00;0,00;0
2279;2343;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2280;2344;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2281;2346;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2282;2347;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2283;2348;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2284;2349;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2285;2350;229;1;6.000,00;0;TRUE;0,00;5.263,16;0,140000001
2286;2351;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2287;2352;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2288;2353;229;1;6.000,00;0;TRUE;0,00;5.263,16;0,140000001
2289;2354;229;1;6.000,00;0;TRUE;0,00;5.263,16;0,140000001
2290;2356;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2291;2357;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2292;2358;88;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2293;2359;3;1;10.000,00;0;TRUE;0,00;10.000,00;0
2294;2360;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2295;2361;29;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
2296;2362;29;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
2297;2363;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2298;2364;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2299;2365;230;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2300;2366;229;1;6.000,00;0;TRUE;0,00;5.263,16;0,140000001
2301;2367;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2302;2368;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2303;2369;29;1;8.000,00;0;TRUE;0,00;8.000,00;0
2304;2370;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2305;2371;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2306;2372;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2307;2373;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2308;2374;221;1;25.000,00;0;TRUE;0,00;25.000,00;0,140000001
2309;2375;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2310;2376;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2311;2377;3;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2312;2378;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2313;2379;2;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2314;2380;2;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2315;2381;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2316;2382;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2317;2383;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2318;2384;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2319;2385;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2320;2386;231;1;28.000,00;0;TRUE;0,00;28.000,00;0
2321;2387;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2322;2388;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2323;2389;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2324;2391;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2325;2392;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2326;2394;88;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2327;2395;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2328;2396;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2329;2397;232;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2330;2398;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2331;2399;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2332;2400;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2333;2401;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2334;2402;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2335;2403;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2336;2405;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2337;2406;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2338;2407;141;1;22.000,00;0;TRUE;0,00;22.000,00;0
2339;2408;3;1;10.000,00;0;TRUE;0,00;10.000,00;0
2340;2409;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2341;2410;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2342;2411;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2343;2412;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2344;2413;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2345;2414;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2346;2415;230;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2347;2416;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2348;2417;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2349;2418;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2350;2419;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2351;2420;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2352;2421;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2353;2422;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2354;2423;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2355;2424;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2356;2425;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2357;2426;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2358;2427;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2359;2428;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2360;2429;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2361;2430;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2362;2431;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2363;2432;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2364;2433;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2365;2434;233;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2366;2435;35;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2367;2436;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2368;2437;235;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2369;2438;150;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2370;2439;234;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2371;2440;236;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2372;2441;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2373;2442;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2374;2443;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2375;2444;238;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2376;2445;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2377;2446;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2378;2447;224;27;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2379;2448;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2380;2449;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2381;2450;221;1;25.000,00;0;TRUE;0,00;25.000,00;0,140000001
2382;2451;3;1;19.000,00;0;TRUE;0,00;19.000,00;0
2383;2452;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2384;2453;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2385;2454;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2386;2455;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2387;2456;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2388;2457;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2389;2458;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2390;2459;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2391;2460;141;1;10.000,00;0;TRUE;0,00;10.000,00;0
2392;2461;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2393;2462;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2394;2463;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2395;2465;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2396;2466;141;1;21.000,00;0;TRUE;0,00;21.000,00;0,140000001
2397;2467;217;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2398;2468;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2399;2469;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2400;2470;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2401;2471;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2402;2472;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2403;2473;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2404;2474;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2405;2475;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2406;2476;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2407;2477;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2408;2478;29;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2409;2479;2;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2410;2480;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2411;2481;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2412;2482;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2413;2483;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2414;2484;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2415;2485;224;35;7.410,00;0;TRUE;0,00;6.500,00;0,140000001
2416;2487;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2417;2488;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2418;2489;41;1;0,00;0;TRUE;2.600,00;0,00;0
2419;2490;41;1;28.000,00;0;TRUE;0,00;28.000,00;0
2420;2491;41;1;0,00;0;TRUE;2.600,00;0,00;0
2421;2492;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2422;2493;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2423;2494;239;1;3.000,00;0;TRUE;0,00;3.000,00;0
2424;2495;239;1;3.000,00;0;TRUE;0,00;3.000,00;0
